genome_id	genome_name	resistant_phenotype	binary_label
562.42826	Escherichia coli strain MUGSI_14	Resistant	1
562.42827	Escherichia coli strain MUGSI_147	Resistant	1
562.42828	Escherichia coli strain MUGSI_148	Resistant	1
562.42829	Escherichia coli strain MUGSI_151	Resistant	1
562.42831	Escherichia coli strain MUGSI_162	Resistant	1
562.42832	Escherichia coli strain MUGSI_164	Resistant	1
562.42833	Escherichia coli strain MUGSI_174	Resistant	1
562.42834	Escherichia coli strain MUGSI_179	Resistant	1
562.42835	Escherichia coli strain MUGSI_201	Susceptible	0
562.42836	Escherichia coli strain MUGSI_205	Susceptible	0
562.42837	Escherichia coli strain MUGSI_206	Resistant	1
562.42838	Escherichia coli strain MUGSI_209	Susceptible	0
562.42839	Escherichia coli strain MUGSI_210	Resistant	1
562.42841	Escherichia coli strain MUGSI_217	Resistant	1
562.42842	Escherichia coli strain MUGSI_218	Susceptible	0
562.42843	Escherichia coli strain MUGSI_226	Resistant	1
562.42844	Escherichia coli strain MUGSI_242	Susceptible	0
562.42845	Escherichia coli strain MUGSI_243	Susceptible	0
562.42846	Escherichia coli strain MUGSI_244	Susceptible	0
562.42847	Escherichia coli strain MUGSI_245	Susceptible	0
562.42848	Escherichia coli strain MUGSI_247	Resistant	1
562.42849	Escherichia coli strain MUGSI_248	Resistant	1
562.42851	Escherichia coli strain MUGSI_25	Susceptible	0
562.42852	Escherichia coli strain MUGSI_250	Resistant	1
562.42853	Escherichia coli strain MUGSI_255	Resistant	1
562.42854	Escherichia coli strain MUGSI_257	Resistant	1
562.42855	Escherichia coli strain MUGSI_258	Resistant	1
562.42856	Escherichia coli strain MUGSI_273	Susceptible	0
562.42857	Escherichia coli strain MUGSI_274	Susceptible	0
562.42858	Escherichia coli strain MUGSI_276	Resistant	1
562.42859	Escherichia coli strain MUGSI_278	Resistant	1
562.42861	Escherichia coli strain MUGSI_287	Resistant	1
562.42862	Escherichia coli strain MUGSI_292	Resistant	1
562.42863	Escherichia coli strain MUGSI_301	Resistant	1
562.42864	Escherichia coli strain MUGSI_313	Resistant	1
562.42865	Escherichia coli strain MUGSI_319	Susceptible	0
562.42866	Escherichia coli strain MUGSI_44	Resistant	1
562.42867	Escherichia coli strain MUGSI_47	Resistant	1
562.42868	Escherichia coli strain MUGSI_55	Resistant	1
562.42869	Escherichia coli strain MUGSI_60	Resistant	1
562.42871	Escherichia coli strain MUGSI_9	Susceptible	0
562.42872	Escherichia coli strain MUGSI_90	Resistant	1
562.42873	Escherichia coli strain MUGSI_93	Resistant	1
562.45394	Escherichia coli strain BR03-DEC	Resistant	1
562.45395	Escherichia coli strain BR07-DEC	Resistant	1
562.45396	Escherichia coli strain BR10-DEC	Resistant	1
562.45397	Escherichia coli strain BR12-DEC	Resistant	1
562.45398	Escherichia coli strain BR14-DEC	Resistant	1
562.45399	Escherichia coli strain BR25-DEC	Resistant	1
562.45401	Escherichia coli strain BR32-DEC	Resistant	1
562.45403	Escherichia coli strain BR64-DEC	Resistant	1
562.45404	Escherichia coli strain BR43-DEC	Resistant	1
562.45845	Escherichia coli strain 103	Resistant	1
562.45846	Escherichia coli strain URMC_88	Susceptible	0
562.45847	Escherichia coli strain URMC_8	Resistant	1
562.45848	Escherichia coli strain URMC_50	Resistant	1
562.45849	Escherichia coli strain URMC_35	Resistant	1
562.45851	Escherichia coli strain URMC_93	Resistant	1
562.45852	Escherichia coli strain URMC_73	Susceptible	0
562.45853	Escherichia coli strain URMC_4	Susceptible	0
562.45916	Escherichia coli strain URMC_108	Resistant	1
562.45964	Escherichia coli strain URMC_26	Susceptible	0
57045.18	Salmonella enterica subsp. enterica serovar Paratyphi B strain 52	Susceptible	0
57045.19	Salmonella enterica subsp. enterica serovar Paratyphi B strain 17	Susceptible	0
571.217	Klebsiella oxytoca strain AR_0147	Susceptible	0
571.318	Klebsiella oxytoca strain AR_0028	Susceptible	0
571.32	Klebsiella oxytoca strain AR380	Susceptible	0
571.445	Klebsiella oxytoca strain 474	Resistant	1
571.446	Klebsiella oxytoca strain 481	Susceptible	0
571.447	Klebsiella oxytoca strain FDA-CDC-AR_0071	Susceptible	0
573.12771	Klebsiella pneumoniae strain AR_0126	Susceptible	0
573.12772	Klebsiella pneumoniae strain AR_0113	Resistant	1
573.12773	Klebsiella pneumoniae strain AR_0138	Resistant	1
573.12777	Klebsiella pneumoniae strain AR_0120	Resistant	1
573.12778	Klebsiella pneumoniae strain AR_0125	Resistant	1
573.12779	Klebsiella pneumoniae strain AR_0139	Resistant	1
573.12781	Klebsiella pneumoniae strain AR_0152	Resistant	1
573.12782	Klebsiella pneumoniae strain AR_0148	Resistant	1
573.12783	Klebsiella pneumoniae strain AR_0107	Resistant	1
573.12796	Klebsiella pneumoniae strain MLST-15	Resistant	1
573.12858	Klebsiella pneumoniae 3243	Resistant	1
573.12859	Klebsiella pneumoniae 3248	Susceptible	0
573.12861	Klebsiella pneumoniae 35	Susceptible	0
573.12862	Klebsiella pneumoniae 3288	Resistant	1
573.12863	Klebsiella pneumoniae 105	Susceptible	0
573.12864	Klebsiella pneumoniae 3376	Resistant	1
573.12865	Klebsiella pneumoniae 34	Susceptible	0
573.12867	Klebsiella pneumoniae 3345	Resistant	1
573.12868	Klebsiella pneumoniae 78	Susceptible	0
573.12869	Klebsiella pneumoniae 3229	Resistant	1
573.12871	Klebsiella pneumoniae 94	Susceptible	0
573.12872	Klebsiella pneumoniae 15	Susceptible	0
573.12873	Klebsiella pneumoniae 106	Susceptible	0
573.12874	Klebsiella pneumoniae 3294	Resistant	1
573.12875	Klebsiella pneumoniae 77	Susceptible	0
573.12876	Klebsiella pneumoniae 3296	Resistant	1
573.12877	Klebsiella pneumoniae 3400	Resistant	1
573.12878	Klebsiella pneumoniae 3262	Resistant	1
573.12879	Klebsiella pneumoniae 3289	Resistant	1
573.12881	Klebsiella pneumoniae 108	Susceptible	0
573.12882	Klebsiella pneumoniae 113	Susceptible	0
573.12883	Klebsiella pneumoniae 48	Susceptible	0
573.12884	Klebsiella pneumoniae 3335	Resistant	1
573.12885	Klebsiella pneumoniae 91	Susceptible	0
573.12886	Klebsiella pneumoniae 53	Susceptible	0
573.12887	Klebsiella pneumoniae 3314	Resistant	1
573.12888	Klebsiella pneumoniae 3279	Resistant	1
573.12889	Klebsiella pneumoniae 51	Susceptible	0
573.12891	Klebsiella pneumoniae 3310	Resistant	1
573.12892	Klebsiella pneumoniae 3371	Resistant	1
573.12893	Klebsiella pneumoniae 3238	Resistant	1
573.12894	Klebsiella pneumoniae 3264	Resistant	1
573.12895	Klebsiella pneumoniae 3209	Susceptible	0
573.12896	Klebsiella pneumoniae 3300	Resistant	1
573.12897	Klebsiella pneumoniae 3241	Resistant	1
573.12898	Klebsiella pneumoniae 3216	Resistant	1
573.12899	Klebsiella pneumoniae 3368	Susceptible	0
573.12901	Klebsiella pneumoniae 39	Susceptible	0
573.12902	Klebsiella pneumoniae 119	Susceptible	0
573.12903	Klebsiella pneumoniae 61	Susceptible	0
573.12904	Klebsiella pneumoniae 6	Susceptible	0
573.12905	Klebsiella pneumoniae 3263	Resistant	1
573.12906	Klebsiella pneumoniae 98	Susceptible	0
573.12907	Klebsiella pneumoniae 89	Susceptible	0
573.12908	Klebsiella pneumoniae 74	Susceptible	0
573.12909	Klebsiella pneumoniae 3317	Resistant	1
573.12911	Klebsiella pneumoniae 3259	Susceptible	0
573.12912	Klebsiella pneumoniae 79	Susceptible	0
573.12913	Klebsiella pneumoniae 3318	Resistant	1
573.12914	Klebsiella pneumoniae 3275	Resistant	1
573.12915	Klebsiella pneumoniae 3401	Susceptible	0
573.12916	Klebsiella pneumoniae 3338	Resistant	1
573.12917	Klebsiella pneumoniae 112	Susceptible	0
573.12918	Klebsiella pneumoniae 3340	Resistant	1
573.12919	Klebsiella pneumoniae 3346	Resistant	1
573.12921	Klebsiella pneumoniae 73	Susceptible	0
573.12922	Klebsiella pneumoniae 60	Susceptible	0
573.12923	Klebsiella pneumoniae 83	Susceptible	0
573.12924	Klebsiella pneumoniae 3230	Susceptible	0
573.12925	Klebsiella pneumoniae 93	Susceptible	0
573.12926	Klebsiella pneumoniae 23	Susceptible	0
573.12927	Klebsiella pneumoniae 116	Susceptible	0
573.12928	Klebsiella pneumoniae 96	Susceptible	0
573.12931	Klebsiella pneumoniae 3265	Resistant	1
573.12932	Klebsiella pneumoniae 3393	Resistant	1
573.12933	Klebsiella pneumoniae 76	Susceptible	0
573.12934	Klebsiella pneumoniae 9	Susceptible	0
573.12935	Klebsiella pneumoniae 104	Susceptible	0
573.12936	Klebsiella pneumoniae 3323	Resistant	1
573.12937	Klebsiella pneumoniae 3251	Susceptible	0
573.12938	Klebsiella pneumoniae 3329	Resistant	1
573.12939	Klebsiella pneumoniae 8	Susceptible	0
573.12941	Klebsiella pneumoniae 29	Susceptible	0
573.12942	Klebsiella pneumoniae 3353	Resistant	1
573.12943	Klebsiella pneumoniae 81	Susceptible	0
573.12944	Klebsiella pneumoniae 3273	Resistant	1
573.12945	Klebsiella pneumoniae 3354	Resistant	1
573.12946	Klebsiella pneumoniae 45	Susceptible	0
573.12947	Klebsiella pneumoniae 3362	Resistant	1
573.12948	Klebsiella pneumoniae 3291	Resistant	1
573.12949	Klebsiella pneumoniae 3281	Resistant	1
573.12951	Klebsiella pneumoniae 97	Susceptible	0
573.12952	Klebsiella pneumoniae 3324	Resistant	1
573.12953	Klebsiella pneumoniae 3256	Resistant	1
573.12954	Klebsiella pneumoniae 3210	Susceptible	0
573.12955	Klebsiella pneumoniae 126	Susceptible	0
573.12956	Klebsiella pneumoniae 3272	Resistant	1
573.12957	Klebsiella pneumoniae 3252	Resistant	1
573.12958	Klebsiella pneumoniae 3270	Resistant	1
573.12959	Klebsiella pneumoniae 3283	Susceptible	0
573.12961	Klebsiella pneumoniae 10	Susceptible	0
573.12962	Klebsiella pneumoniae 28	Susceptible	0
573.12963	Klebsiella pneumoniae 31	Susceptible	0
573.12964	Klebsiella pneumoniae 3309	Resistant	1
573.12965	Klebsiella pneumoniae 124	Susceptible	0
573.12966	Klebsiella pneumoniae 3357	Resistant	1
573.12967	Klebsiella pneumoniae 18	Susceptible	0
573.12968	Klebsiella pneumoniae 114	Susceptible	0
573.12969	Klebsiella pneumoniae 3295	Resistant	1
573.12971	Klebsiella pneumoniae 3303	Resistant	1
573.12972	Klebsiella pneumoniae 3244	Resistant	1
573.12973	Klebsiella pneumoniae 3306	Resistant	1
573.12974	Klebsiella pneumoniae 3380	Susceptible	0
573.12975	Klebsiella pneumoniae 3285	Resistant	1
573.12976	Klebsiella pneumoniae 3277	Resistant	1
573.12977	Klebsiella pneumoniae 3377	Resistant	1
573.12978	Klebsiella pneumoniae 82	Resistant	1
573.12979	Klebsiella pneumoniae 3268	Susceptible	0
573.12981	Klebsiella pneumoniae 3332	Resistant	1
573.12982	Klebsiella pneumoniae 3305	Resistant	1
573.12983	Klebsiella pneumoniae 44	Susceptible	0
573.12984	Klebsiella pneumoniae 63	Susceptible	0
573.12985	Klebsiella pneumoniae 3396	Susceptible	0
573.12986	Klebsiella pneumoniae 21	Susceptible	0
573.12987	Klebsiella pneumoniae 3386	Resistant	1
573.12988	Klebsiella pneumoniae 3312	Susceptible	0
573.12989	Klebsiella pneumoniae 46	Susceptible	0
573.12991	Klebsiella pneumoniae 62	Susceptible	0
573.12992	Klebsiella pneumoniae 3307	Resistant	1
573.12993	Klebsiella pneumoniae 64	Susceptible	0
573.12994	Klebsiella pneumoniae 3215	Resistant	1
573.12995	Klebsiella pneumoniae 5	Susceptible	0
573.12996	Klebsiella pneumoniae 54	Susceptible	0
573.12997	Klebsiella pneumoniae 99	Susceptible	0
573.12998	Klebsiella pneumoniae 80	Susceptible	0
573.12999	Klebsiella pneumoniae 3234	Resistant	1
573.13001	Klebsiella pneumoniae 3290	Resistant	1
573.13002	Klebsiella pneumoniae 102	Susceptible	0
573.13003	Klebsiella pneumoniae 127	Susceptible	0
573.13004	Klebsiella pneumoniae 95	Susceptible	0
573.13005	Klebsiella pneumoniae 24	Susceptible	0
573.13006	Klebsiella pneumoniae 30	Susceptible	0
573.13007	Klebsiella pneumoniae 3381	Resistant	1
573.13008	Klebsiella pneumoniae 3302	Resistant	1
573.13009	Klebsiella pneumoniae 16	Susceptible	0
573.13011	Klebsiella pneumoniae 3221	Resistant	1
573.13012	Klebsiella pneumoniae 3326	Susceptible	0
573.13013	Klebsiella pneumoniae 125	Susceptible	0
573.13014	Klebsiella pneumoniae 3284	Resistant	1
573.13015	Klebsiella pneumoniae 70	Susceptible	0
573.13016	Klebsiella pneumoniae 68	Resistant	1
573.13017	Klebsiella pneumoniae 3242	Susceptible	0
573.13018	Klebsiella pneumoniae 3319	Resistant	1
573.13019	Klebsiella pneumoniae 3313	Resistant	1
573.13021	Klebsiella pneumoniae 3253	Susceptible	0
573.13022	Klebsiella pneumoniae 40	Susceptible	0
573.13023	Klebsiella pneumoniae 3235	Resistant	1
573.13024	Klebsiella pneumoniae 3276	Resistant	1
573.13025	Klebsiella pneumoniae 3364	Resistant	1
573.13026	Klebsiella pneumoniae 43	Susceptible	0
573.13027	Klebsiella pneumoniae 26	Susceptible	0
573.13028	Klebsiella pneumoniae 3254	Resistant	1
573.13029	Klebsiella pneumoniae 49	Susceptible	0
573.13031	Klebsiella pneumoniae KPN1000ec	Resistant	1
573.13032	Klebsiella pneumoniae KPN1001ec	Susceptible	0
573.13033	Klebsiella pneumoniae KPN1002ec	Resistant	1
573.13034	Klebsiella pneumoniae KPN1004ec	Resistant	1
573.13035	Klebsiella pneumoniae KPN1005ec	Resistant	1
573.13036	Klebsiella pneumoniae KPN1007ec	Resistant	1
573.13037	Klebsiella pneumoniae KPN1010ec	Resistant	1
573.13038	Klebsiella pneumoniae KPN1011ec	Susceptible	0
573.13039	Klebsiella pneumoniae KPN1012ec	Resistant	1
573.13041	Klebsiella pneumoniae KPN1014ec	Resistant	1
573.13042	Klebsiella pneumoniae KPN1015ec	Resistant	1
573.13043	Klebsiella pneumoniae KPN1017ec	Resistant	1
573.13044	Klebsiella pneumoniae KPN1018ec	Resistant	1
573.13045	Klebsiella pneumoniae KPN1019ec	Resistant	1
573.13046	Klebsiella pneumoniae KPN1020ec	Susceptible	0
573.13047	Klebsiella pneumoniae KPN1021ec	Resistant	1
573.13048	Klebsiella pneumoniae KPN1022ec	Resistant	1
573.13049	Klebsiella pneumoniae KPN1023ec	Resistant	1
573.13051	Klebsiella pneumoniae KPN1026ec	Resistant	1
573.13052	Klebsiella pneumoniae KPN1027ec	Resistant	1
573.13053	Klebsiella pneumoniae KPN1030ec	Resistant	1
573.13054	Klebsiella pneumoniae KPN1031ec	Resistant	1
573.13055	Klebsiella pneumoniae KPN1032ec	Resistant	1
573.13056	Klebsiella pneumoniae KPN1033ec	Resistant	1
573.13057	Klebsiella pneumoniae KPN1034ec	Susceptible	0
573.13058	Klebsiella pneumoniae KPN1036ec	Susceptible	0
573.13059	Klebsiella pneumoniae KPN1037ec	Resistant	1
573.13061	Klebsiella pneumoniae KPN1039ec	Resistant	1
573.13062	Klebsiella pneumoniae KPN1040ec	Resistant	1
573.13063	Klebsiella pneumoniae KPN1041ec	Resistant	1
573.13064	Klebsiella pneumoniae KPN1042ec	Resistant	1
573.13065	Klebsiella pneumoniae KPN1043ec	Resistant	1
573.13066	Klebsiella pneumoniae KPN1044ec	Resistant	1
573.13067	Klebsiella pneumoniae KPN1045ec	Resistant	1
573.13068	Klebsiella pneumoniae KPN1046ec	Resistant	1
573.13069	Klebsiella pneumoniae KPN1047ec	Resistant	1
573.13071	Klebsiella pneumoniae KPN1052ec	Resistant	1
573.13072	Klebsiella pneumoniae KPN1053ec	Resistant	1
573.13073	Klebsiella pneumoniae KPN1055ec	Resistant	1
573.13074	Klebsiella pneumoniae KPN1056ec	Susceptible	0
573.13075	Klebsiella pneumoniae KPN1057ec	Resistant	1
573.13076	Klebsiella pneumoniae KPN1058ec	Resistant	1
573.13077	Klebsiella pneumoniae KPN1060ec	Resistant	1
573.13079	Klebsiella pneumoniae KPN1064ec	Resistant	1
573.13081	Klebsiella pneumoniae KPN1066ec	Susceptible	0
573.13082	Klebsiella pneumoniae KPN1067ec	Resistant	1
573.13083	Klebsiella pneumoniae KPN1068ec	Resistant	1
573.13084	Klebsiella pneumoniae KPN1070ec	Resistant	1
573.13085	Klebsiella pneumoniae KPN1071ec	Resistant	1
573.13086	Klebsiella pneumoniae KPN1072ec	Resistant	1
573.13087	Klebsiella pneumoniae KPN1074ec	Resistant	1
573.13088	Klebsiella pneumoniae KPN1075ec	Resistant	1
573.13089	Klebsiella pneumoniae KPN1077ec	Resistant	1
573.13091	Klebsiella pneumoniae KPN1079ec	Resistant	1
573.13092	Klebsiella pneumoniae KPN1080ec	Resistant	1
573.13093	Klebsiella pneumoniae KPN1085ec	Resistant	1
573.13094	Klebsiella pneumoniae KPN1086ec	Resistant	1
573.13095	Klebsiella pneumoniae KPN1087ec	Resistant	1
573.13096	Klebsiella pneumoniae KPN1090ec	Resistant	1
573.13097	Klebsiella pneumoniae KPN1091ec	Resistant	1
573.13098	Klebsiella pneumoniae KPN1092ec	Resistant	1
573.13099	Klebsiella pneumoniae KPN1093ec	Resistant	1
573.13101	Klebsiella pneumoniae KPN1095ec	Resistant	1
573.13102	Klebsiella pneumoniae KPN1096ec	Susceptible	0
573.13103	Klebsiella pneumoniae KPN1097ec	Susceptible	0
573.13104	Klebsiella pneumoniae KPN1099ec	Susceptible	0
573.13105	Klebsiella pneumoniae KPN1100ec	Resistant	1
573.13106	Klebsiella pneumoniae KPN1102ec	Resistant	1
573.13107	Klebsiella pneumoniae KPN1103ec	Resistant	1
573.13108	Klebsiella pneumoniae KPN1104ec	Resistant	1
573.13109	Klebsiella pneumoniae KPN1105ec	Resistant	1
573.13111	Klebsiella pneumoniae KPN1107ec	Resistant	1
573.13112	Klebsiella pneumoniae KPN1108ec	Resistant	1
573.13113	Klebsiella pneumoniae KPN1109ec	Resistant	1
573.13114	Klebsiella pneumoniae KPN1110ec	Resistant	1
573.13115	Klebsiella pneumoniae KPN1111ec	Resistant	1
573.13116	Klebsiella pneumoniae KPN1113ec	Resistant	1
573.13117	Klebsiella pneumoniae KPN1115ec	Resistant	1
573.13118	Klebsiella pneumoniae KPN1116ec	Susceptible	0
573.13119	Klebsiella pneumoniae KPN1117ec	Resistant	1
573.13121	Klebsiella pneumoniae KPN1119ec	Resistant	1
573.13122	Klebsiella pneumoniae KPN1120ec	Resistant	1
573.13123	Klebsiella pneumoniae KPN1121ec	Susceptible	0
573.13124	Klebsiella pneumoniae KPN1122ec	Resistant	1
573.13125	Klebsiella pneumoniae KPN1123ec	Resistant	1
573.13126	Klebsiella pneumoniae KPN1124ec	Resistant	1
573.13127	Klebsiella pneumoniae KPN1125ec	Resistant	1
573.13128	Klebsiella pneumoniae KPN1126ec	Resistant	1
573.13129	Klebsiella pneumoniae KPN1127ec	Susceptible	0
573.13131	Klebsiella pneumoniae KPN1129ec	Resistant	1
573.13132	Klebsiella pneumoniae KPN1131ec	Resistant	1
573.13133	Klebsiella pneumoniae KPN1132ec	Susceptible	0
573.13134	Klebsiella pneumoniae KPN1133ec	Susceptible	0
573.13135	Klebsiella pneumoniae KPN1134ec	Resistant	1
573.13136	Klebsiella pneumoniae KPN1135ec	Resistant	1
573.13137	Klebsiella pneumoniae KPN1136ec	Susceptible	0
573.13138	Klebsiella pneumoniae KPN1137ec	Resistant	1
573.13139	Klebsiella pneumoniae KPN1139ec	Resistant	1
573.13141	Klebsiella pneumoniae KPN1142ec	Susceptible	0
573.13142	Klebsiella pneumoniae KPN1143ec	Resistant	1
573.13143	Klebsiella pneumoniae KPN1145ec	Resistant	1
573.13144	Klebsiella pneumoniae KPN1146ec	Resistant	1
573.13145	Klebsiella pneumoniae KPN1147ec	Resistant	1
573.13146	Klebsiella pneumoniae KPN1148ec	Susceptible	0
573.13147	Klebsiella pneumoniae KPN1149ec	Resistant	1
573.13148	Klebsiella pneumoniae KPN1150ec	Resistant	1
573.13149	Klebsiella pneumoniae KPN1151ec	Resistant	1
573.13151	Klebsiella pneumoniae KPN1153ec	Resistant	1
573.13152	Klebsiella pneumoniae KPN1154ec	Resistant	1
573.13153	Klebsiella pneumoniae KPN1155ec	Resistant	1
573.13156	Klebsiella pneumoniae KPN1160ec	Resistant	1
573.13157	Klebsiella pneumoniae KPN1162ec	Resistant	1
573.13158	Klebsiella pneumoniae KPN1163ec	Resistant	1
573.13159	Klebsiella pneumoniae KPN1164ec	Resistant	1
573.13161	Klebsiella pneumoniae KPN1166ec	Resistant	1
573.13162	Klebsiella pneumoniae KPN1167ec	Resistant	1
573.13163	Klebsiella pneumoniae KPN1168ec	Resistant	1
573.13164	Klebsiella pneumoniae KPN1169ec	Resistant	1
573.13165	Klebsiella pneumoniae KPN1170ec	Resistant	1
573.13166	Klebsiella pneumoniae KPN1171ec	Resistant	1
573.13167	Klebsiella pneumoniae KPN1172ec	Resistant	1
573.13168	Klebsiella pneumoniae KPN1174ec	Resistant	1
573.13169	Klebsiella pneumoniae KPN1176ec	Resistant	1
573.13171	Klebsiella pneumoniae KPN1178ec	Resistant	1
573.13172	Klebsiella pneumoniae KPN1179ec	Resistant	1
573.13173	Klebsiella pneumoniae KPN1181ec	Resistant	1
573.13174	Klebsiella pneumoniae KPN1182ec	Resistant	1
573.13175	Klebsiella pneumoniae KPN1183ec	Resistant	1
573.13176	Klebsiella pneumoniae KPN1184ec	Resistant	1
573.13177	Klebsiella pneumoniae KPN1185ec	Resistant	1
573.13178	Klebsiella pneumoniae KPN1186ec	Resistant	1
573.13179	Klebsiella pneumoniae KPN1187ec	Resistant	1
573.13181	Klebsiella pneumoniae KPN1189ec	Resistant	1
573.13182	Klebsiella pneumoniae KPN1190ec	Resistant	1
573.13183	Klebsiella pneumoniae KPN1191ec	Resistant	1
573.13185	Klebsiella pneumoniae KPN1193ec	Resistant	1
573.13186	Klebsiella pneumoniae KPN1194ec	Resistant	1
573.13187	Klebsiella pneumoniae KPN1195ec	Resistant	1
573.13189	Klebsiella pneumoniae KPN1197ec	Resistant	1
573.13191	Klebsiella pneumoniae KPN1199ec	Resistant	1
573.13192	Klebsiella pneumoniae KPN1200ec	Resistant	1
573.13193	Klebsiella pneumoniae KPN1202ec	Resistant	1
573.13194	Klebsiella pneumoniae KPN1203ec	Resistant	1
573.13195	Klebsiella pneumoniae KPN1204ec	Resistant	1
573.13196	Klebsiella pneumoniae KPN1205ec	Resistant	1
573.13197	Klebsiella pneumoniae KPN1206ec	Resistant	1
573.13198	Klebsiella pneumoniae KPN1207ec	Susceptible	0
573.13199	Klebsiella pneumoniae KPN1208ec	Susceptible	0
573.13201	Klebsiella pneumoniae KPN1210ec	Resistant	1
573.13202	Klebsiella pneumoniae KPN1211ec	Resistant	1
573.13203	Klebsiella pneumoniae KPN1213ec	Susceptible	0
573.13204	Klebsiella pneumoniae KPN1214ec	Resistant	1
573.13205	Klebsiella pneumoniae KPN1215ec	Resistant	1
573.13206	Klebsiella pneumoniae KPN1216ec	Resistant	1
573.13207	Klebsiella pneumoniae KPN1217ec	Resistant	1
573.13208	Klebsiella pneumoniae KPN1218ec	Resistant	1
573.13209	Klebsiella pneumoniae KPN1219ec	Resistant	1
573.13211	Klebsiella pneumoniae KPN1221ec	Resistant	1
573.13212	Klebsiella pneumoniae KPN1222ec	Resistant	1
573.13213	Klebsiella pneumoniae KPN1224ec	Resistant	1
573.13214	Klebsiella pneumoniae KPN1226ec	Resistant	1
573.13215	Klebsiella pneumoniae KPN1230ec	Resistant	1
573.13216	Klebsiella pneumoniae KPN1233ec	Resistant	1
573.13217	Klebsiella pneumoniae KPN1234ec	Resistant	1
573.13218	Klebsiella pneumoniae KPN1237ec	Resistant	1
573.13219	Klebsiella pneumoniae KPN1239ec	Resistant	1
573.13221	Klebsiella pneumoniae KPN1240ec	Resistant	1
573.13222	Klebsiella pneumoniae KPN1241ec	Resistant	1
573.13223	Klebsiella pneumoniae KPN1242ec	Resistant	1
573.13224	Klebsiella pneumoniae KPN1243ec	Resistant	1
573.13225	Klebsiella pneumoniae KPN1244ec	Resistant	1
573.13226	Klebsiella pneumoniae KPN1245ec	Resistant	1
573.13227	Klebsiella pneumoniae KPN1246ec	Resistant	1
573.13228	Klebsiella pneumoniae KPN1248ec	Resistant	1
573.13229	Klebsiella pneumoniae KPN1249ec	Susceptible	0
573.13231	Klebsiella pneumoniae KPN1251ec	Resistant	1
573.13232	Klebsiella pneumoniae KPN1252ec	Resistant	1
573.13233	Klebsiella pneumoniae KPN1254ec	Resistant	1
573.13234	Klebsiella pneumoniae KPN1255ec	Resistant	1
573.13235	Klebsiella pneumoniae KPN1256ec	Resistant	1
573.13236	Klebsiella pneumoniae KPN1257ec	Resistant	1
573.13237	Klebsiella pneumoniae KPN1259ec	Resistant	1
573.13238	Klebsiella pneumoniae KPN125ec	Resistant	1
573.13239	Klebsiella pneumoniae KPN1260ec	Resistant	1
573.13241	Klebsiella pneumoniae KPN1262ec	Susceptible	0
573.13242	Klebsiella pneumoniae KPN1263ec	Resistant	1
573.13243	Klebsiella pneumoniae KPN1264ec	Resistant	1
573.13244	Klebsiella pneumoniae KPN1265ec	Resistant	1
573.13245	Klebsiella pneumoniae KPN1267ec	Resistant	1
573.13246	Klebsiella pneumoniae KPN1268ec	Resistant	1
573.13247	Klebsiella pneumoniae KPN1269ec	Resistant	1
573.13248	Klebsiella pneumoniae KPN126ec	Resistant	1
573.13249	Klebsiella pneumoniae KPN1270ec	Resistant	1
573.13251	Klebsiella pneumoniae KPN1272ec	Resistant	1
573.13252	Klebsiella pneumoniae KPN1273ec	Resistant	1
573.13253	Klebsiella pneumoniae KPN1274ec	Resistant	1
573.13254	Klebsiella pneumoniae KPN1275ec	Resistant	1
573.13255	Klebsiella pneumoniae KPN1276ec	Resistant	1
573.13256	Klebsiella pneumoniae KPN1277ec	Resistant	1
573.13257	Klebsiella pneumoniae KPN1278ec	Resistant	1
573.13258	Klebsiella pneumoniae KPN1279ec	Resistant	1
573.13259	Klebsiella pneumoniae KPN1280ec	Resistant	1
573.13261	Klebsiella pneumoniae KPN1282ec	Resistant	1
573.13262	Klebsiella pneumoniae KPN1283ec	Resistant	1
573.13263	Klebsiella pneumoniae KPN1284ec	Resistant	1
573.13264	Klebsiella pneumoniae KPN1285ec	Resistant	1
573.13265	Klebsiella pneumoniae KPN1286ec	Resistant	1
573.13266	Klebsiella pneumoniae KPN128ec	Resistant	1
573.13267	Klebsiella pneumoniae KPN129ec	Resistant	1
573.13268	Klebsiella pneumoniae KPN1301ec	Resistant	1
573.13269	Klebsiella pneumoniae KPN1302ec	Resistant	1
573.13271	Klebsiella pneumoniae KPN1305ec	Resistant	1
573.13272	Klebsiella pneumoniae KPN1307ec	Resistant	1
573.13273	Klebsiella pneumoniae KPN1309ec	Resistant	1
573.13274	Klebsiella pneumoniae KPN130ec	Resistant	1
573.13275	Klebsiella pneumoniae KPN1311ec	Susceptible	0
573.13276	Klebsiella pneumoniae KPN1312ec	Resistant	1
573.13277	Klebsiella pneumoniae KPN1314ec	Susceptible	0
573.13278	Klebsiella pneumoniae KPN1315ec	Resistant	1
573.13279	Klebsiella pneumoniae KPN1316ec	Susceptible	0
573.13281	Klebsiella pneumoniae KPN131ec	Resistant	1
573.13282	Klebsiella pneumoniae KPN1321ec	Resistant	1
573.13283	Klebsiella pneumoniae KPN1322ec	Resistant	1
573.13284	Klebsiella pneumoniae KPN1323ec	Resistant	1
573.13285	Klebsiella pneumoniae KPN1325ec	Resistant	1
573.13286	Klebsiella pneumoniae KPN1326ec	Susceptible	0
573.13287	Klebsiella pneumoniae KPN1327ec	Resistant	1
